0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
0,1,0,0,0,0,0,1,1,1,1,1,0,3,1,0,0,0,0,0,0,1,0,1,1,1,1,6,0,73,93,74,77,91,1
0,0,0,0,0,0,1,1,1,0,0,0,1,3,1,0,1,0,1,0,1,1,0,0,1,1,1,6,3,90,81,94,83,85,1
1,1,1,1,1,0,0,0,0,0,0,1,0,3,0,1,1,1,0,1,0,1,1,0,0,0,1,7,1,92,82,76,87,96,0
0,0,0,0,0,1,0,1,1,0,0,0,1,4,0,1,1,1,1,0,1,1,0,0,0,1,1,6,3,91,92,91,86,96,1
0,1,0,0,0,0,1,1,1,1,0,1,0,3,1,1,0,0,0,0,1,1,1,1,1,1,0,5,1,83,82,72,72,79,3
1,1,1,0,1,0,0,0,0,0,1,0,0,4,0,1,1,1,1,0,0,0,1,0,0,0,1,4,3,91,70,98,95,99,0
0,0,0,0,0,0,0,1,1,0,1,1,0,4,1,0,1,1,1,0,1,1,0,0,0,1,0,4,0,81,92,72,78,84,1
0,0,0,0,0,1,1,1,0,0,0,0,0,3,1,1,0,0,0,0,1,0,0,1,1,1,1,5,0,74,94,86,50,85,3
0,0,0,0,0,1,0,1,1,1,0,1,1,3,0,0,0,1,1,0,0,0,0,1,1,0,1,4,1,62,89,88,69,96,1
1,1,1,0,0,0,0,1,0,0,0,0,0,4,0,1,1,0,1,0,0,1,0,0,0,0,1,6,2,79,86,79,93,93,0
0,0,0,0,0,1,0,1,1,0,0,0,0,4,1,0,0,0,0,1,1,1,0,1,1,0,1,5,1,55,89,71,77,91,3
1,0,0,0,0,0,1,1,0,0,0,1,0,3,0,1,0,0,0,0,1,1,0,1,1,0,1,7,0,64,79,71,51,83,3
0,0,0,0,1,1,1,1,0,0,0,0,1,3,0,0,1,0,0,0,1,0,0,1,0,0,1,5,2,76,70,64,67,78,3
0,0,0,0,0,1,0,1,1,1,0,1,1,4,1,1,0,1,1,0,1,1,1,0,1,0,1,7,2,87,85,81,73,95,1
0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,1,1,0,1,6,0,50,81,96,54,85,3
0,0,0,0,0,0,0,1,0,1,1,1,1,3,1,0,1,0,0,0,1,1,0,0,1,1,1,7,1,73,80,75,68,91,1
0,1,0,0,0,0,0,1,0,0,1,1,1,3,1,0,1,1,1,0,0,1,1,0,0,1,1,4,3,80,81,97,61,94,1
1,1,1,1,1,0,0,0,0,0,1,1,0,3,0,1,1,0,1,1,0,0,1,1,0,0,0,7,0,83,63,80,88,86,0
1,1,1,0,1,0,0,1,0,0,0,0,0,4,0,1,1,1,1,1,0,1,0,1,0,1,1,6,1,77,71,81,97,92,0
1,1,0,1,0,0,0,1,1,0,1,1,0,4,0,0,1,1,1,0,0,1,0,1,0,0,1,5,3,80,97,65,98,76,2
0,0,0,0,0,1,1,1,1,0,0,1,0,4,0,0,1,0,0,1,1,0,0,0,0,0,1,7,3,70,90,82,81,89,3
1,1,0,1,0,1,1,1,0,0,1,0,0,4,1,0,0,1,1,1,1,1,1,0,0,1,0,5,0,76,67,93,85,86,2
0,0,0,0,0,1,0,1,1,0,1,1,0,3,1,1,0,0,1,0,1,0,1,0,1,0,1,6,3,69,95,88,88,87,1
0,0,0,0,0,0,0,0,1,1,0,1,1,3,1,1,0,1,1,0,1,1,1,1,1,0,1,5,2,83,82,72,70,81,3
1,1,0,0,1,0,0,0,0,1,0,1,0,4,1,1,1,1,1,1,0,0,1,1,1,0,1,6,2,83,93,92,87,79,0
0,0,0,0,0,1,1,1,1,0,0,0,0,4,0,1,0,0,1,0,1,1,0,1,0,1,1,6,0,71,99,85,67,74,3
1,1,0,1,0,0,1,1,0,0,0,1,0,3,1,0,1,1,0,1,0,0,1,1,0,1,0,4,0,69,61,89,99,97,2
1,0,0,1,0,1,0,0,0,0,0,0,0,4,1,1,1,1,0,1,1,0,1,1,0,1,1,5,3,98,89,75,95,96,2
0,0,1,0,0,0,0,1,0,1,0,1,0,4,0,0,0,1,1,0,1,1,0,0,1,0,0,4,0,93,95,89,84,86,1
0,0,0,0,0,0,0,1,0,0,0,1,0,4,1,1,0,1,1,0,1,0,0,1,1,0,0,6,0,68,83,74,81,92,3
1,0,0,0,0,0,0,0,0,1,0,1,1,3,1,1,0,0,1,0,0,0,0,1,0,0,1,7,3,63,96,93,64,92,1
1,0,0,1,0,1,0,0,0,0,0,0,1,3,0,0,1,1,1,1,0,1,1,1,0,0,1,4,2,90,72,94,94,71,2
0,1,0,0,0,0,0,0,1,1,0,1,0,3,1,0,0,1,1,1,1,1,1,0,1,0,0,7,2,87,82,97,77,81,1
0,0,0,0,0,0,0,1,0,1,0,1,1,3,1,0,0,0,1,0,1,0,0,0,0,1,0,7,2,87,81,79,83,88,1
1,1,1,0,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,0,1,1,1,1,1,0,1,4,3,86,88,87,95,99,0
1,1,0,0,1,0,0,0,0,0,0,0,1,3,1,0,1,1,1,0,1,0,1,1,0,0,0,4,2,81,65,66,92,87,0
1,1,0,1,1,0,0,0,1,1,0,0,0,3,1,0,1,1,0,0,0,0,1,1,0,1,1,5,3,84,71,84,95,71,2
1,1,1,1,0,0,0,0,0,0,1,0,0,3,1,0,1,1,0,0,0,0,1,1,1,0,1,7,1,77,93,97,87,97,2
1,1,1,1,0,0,0,0,0,0,0,0,0,4,0,1,1,1,0,0,0,0,1,1,0,0,0,6,2,93,66,87,90,73,0
1,0,1,0,1,0,0,1,0,0,1,0,0,3,0,1,1,0,0,1,0,0,1,0,1,0,0,6,1,75,70,73,98,80,0
1,1,1,1,0,1,0,0,0,1,0,0,0,4,0,1,1,1,1,0,0,1,1,1,0,0,1,4,2,66,99,73,94,94,2
1,1,1,0,1,0,0,1,0,0,1,0,0,3,0,1,1,0,1,1,0,0,1,0,1,1,1,5,1,99,82,68,98,86,0
1,0,0,1,1,1,0,1,0,0,1,0,0,4,1,1,1,1,1,1,0,0,1,1,0,1,1,5,1,72,85,69,89,81,2
1,0,0,0,0,1,1,1,1,1,0,0,1,4,0,0,0,0,0,0,0,0,0,1,1,0,1,6,2,51,78,87,66,77,3
1,1,1,1,0,0,1,0,0,0,1,0,1,3,1,1,0,1,1,1,0,0,1,1,1,0,1,6,3,77,98,62,89,79,2
0,1,0,0,0,1,1,1,0,1,1,0,0,4,0,1,0,0,0,0,0,0,1,1,1,1,0,7,2,66,97,99,51,81,3
0,0,0,0,0,0,0,0,0,1,0,1,0,3,1,1,1,0,1,1,0,0,0,0,1,0,1,5,0,83,82,84,84,81,1
1,0,0,1,0,0,1,1,0,1,1,1,1,3,1,0,0,0,0,0,1,1,0,0,1,0,1,6,1,77,94,97,71,93,1
1,1,0,1,0,1,1,0,0,1,0,0,0,4,1,1,1,0,0,0,1,1,0,1,1,1,0,6,2,57,85,80,75,90,3
1,0,0,0,0,1,1,1,0,1,0,0,0,3,1,0,1,0,0,0,1,1,0,1,1,1,1,6,0,81,90,72,81,77,3
0,1,1,0,0,0,0,0,0,1,1,1,1,3,1,0,0,0,1,0,0,0,0,0,1,0,0,7,3,84,98,72,74,81,1
0,0,0,0,1,1,0,1,0,0,1,0,0,3,0,1,0,0,0,0,1,0,1,1,1,0,0,5,0,50,99,68,67,79,3
1,1,0,1,0,1,0,0,0,0,1,1,0,3,0,0,1,1,0,0,0,1,1,1,0,0,1,4,1,70,83,75,97,75,2
0,0,0,0,0,0,0,1,0,1,1,0,0,3,1,0,0,0,0,1,1,1,0,0,1,0,1,5,2,78,87,78,68,81,1
1,1,0,1,1,0,0,0,0,0,0,0,0,3,1,0,0,1,1,1,0,1,1,1,1,0,1,4,3,65,95,82,94,87,2
0,0,0,0,0,1,0,1,1,0,1,1,0,4,1,0,0,0,1,0,1,1,1,0,0,0,1,5,1,77,90,93,77,92,3
0,0,0,0,0,0,1,1,1,0,0,1,0,4,1,1,0,0,0,1,0,1,1,1,1,1,1,4,0,61,81,71,60,93,1
0,1,0,0,1,0,0,1,0,1,0,0,1,4,0,0,0,0,0,0,0,1,1,0,1,0,1,5,2,88,92,89,74,96,1
1,0,0,0,0,0,0,1,1,1,0,1,1,4,0,1,0,1,0,1,0,0,0,0,0,1,1,6,3,86,98,85,69,93,1
0,0,0,0,0,0,0,1,1,1,1,1,1,4,0,0,0,1,0,0,1,1,0,1,1,0,1,6,1,75,95,76,62,87,1
0,0,0,0,0,1,1,1,1,0,0,0,1,4,0,0,0,1,0,0,1,1,1,0,1,0,1,6,2,70,83,71,61,86,3
1,0,1,0,1,0,0,1,0,0,0,0,0,4,0,0,1,0,1,1,0,0,1,0,0,0,0,7,2,94,85,84,98,73,0
1,1,1,0,0,0,1,1,1,0,0,0,0,3,0,1,0,1,1,1,0,0,1,1,0,0,0,7,1,75,82,83,88,83,0
0,0,1,1,0,1,0,0,0,1,0,0,0,3,0,0,1,1,1,1,1,0,1,1,0,0,1,5,1,89,70,87,95,73,2
0,0,0,0,0,0,0,1,0,0,0,1,0,4,1,0,0,1,0,0,1,0,0,1,0,0,1,4,0,75,89,75,71,83,1
1,0,0,0,0,0,1,0,1,0,0,0,0,3,1,0,1,0,0,0,1,0,0,0,1,1,1,5,0,83,88,95,59,78,3
1,1,0,0,0,1,1,1,0,0,1,0,0,4,1,0,0,0,0,0,0,1,0,1,1,0,0,5,3,60,86,95,54,72,3
1,1,1,0,0,0,0,0,0,0,0,1,1,4,0,1,1,1,1,0,0,1,1,1,0,0,0,6,2,86,70,73,90,78,0
0,0,0,0,0,0,1,1,1,1,1,1,0,3,0,0,1,1,0,0,1,1,0,1,0,0,1,6,1,73,76,91,89,98,3
0,0,0,1,1,0,1,1,1,0,0,0,1,4,1,0,0,0,1,0,0,1,0,0,1,1,1,6,1,74,82,89,84,94,1
0,1,0,0,0,0,0,0,0,1,0,1,0,4,1,0,1,1,1,1,0,1,1,0,0,1,1,4,2,66,80,91,82,80,1
0,1,0,0,0,1,0,1,1,1,0,1,1,3,1,0,0,0,1,0,0,1,1,0,1,0,1,4,2,87,96,92,77,98,1
0,1,0,0,0,1,0,0,1,0,0,0,1,4,1,0,1,0,0,1,1,1,1,0,1,0,1,6,3,76,75,75,51,73,3
0,0,0,0,1,0,0,1,1,0,1,1,0,4,1,0,1,0,1,0,0,1,0,1,1,0,1,5,2,67,88,84,89,87,1
1,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,1,1,1,0,0,0,0,1,0,1,0,4,2,93,96,65,98,70,2
0,0,0,0,0,0,1,0,0,0,1,0,0,4,0,1,1,0,0,0,1,1,1,0,1,1,1,6,1,53,77,63,85,98,3
1,0,0,0,0,0,0,0,1,1,1,1,1,4,0,0,0,0,1,0,0,0,1,0,1,0,1,6,0,73,88,83,77,82,1
0,0,0,0,0,1,1,0,0,1,1,1,0,3,0,0,1,0,1,0,1,0,1,1,1,1,1,5,3,69,78,97,52,81,3
0,0,0,0,0,1,1,1,0,1,1,0,0,4,1,0,0,0,0,1,1,1,0,1,0,1,0,6,1,66,88,96,59,79,3
1,1,0,0,0,0,0,1,0,1,0,1,1,3,1,0,0,0,1,0,1,0,1,0,1,0,0,7,2,72,97,74,86,86,1
1,0,0,0,0,0,1,1,0,0,0,0,0,4,1,0,1,0,0,0,1,1,1,1,1,1,0,6,1,68,98,84,76,73,3
1,1,1,1,1,0,0,1,1,1,0,0,0,4,0,1,1,1,1,1,0,1,1,1,0,1,1,7,3,87,63,65,94,89,0
1,0,0,1,0,0,0,1,1,1,1,1,1,3,1,1,0,0,1,0,1,1,1,0,1,0,0,7,1,79,88,99,88,99,1
0,0,0,0,1,1,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,1,1,1,0,0,6,2,83,93,66,55,81,3
0,1,0,0,0,0,0,1,1,1,1,1,1,3,1,0,0,0,1,0,1,1,0,0,0,0,1,4,3,80,85,71,77,87,1
0,1,1,1,1,1,0,1,0,0,0,0,0,3,1,1,1,1,1,1,0,0,1,1,0,0,0,6,0,82,82,86,81,76,0
1,1,1,0,1,1,0,0,0,0,0,0,0,3,0,1,1,1,1,1,0,1,1,0,0,0,0,7,0,87,68,88,89,97,0
1,0,1,0,1,0,0,0,0,0,0,1,0,3,0,0,1,1,1,1,0,0,1,1,1,0,1,6,2,90,64,85,91,99,0
1,1,1,1,0,1,0,0,1,0,0,0,0,3,0,1,1,1,0,1,1,1,1,1,1,0,1,7,3,90,64,87,93,94,2
0,0,0,0,0,1,0,1,1,0,0,0,0,3,0,0,1,1,0,1,0,1,1,1,1,0,1,5,0,60,99,75,88,94,3
0,0,0,0,0,1,1,0,1,1,1,0,0,4,1,0,1,0,1,0,0,1,1,0,1,0,1,5,3,50,90,95,84,73,3
0,0,0,0,0,0,0,1,0,0,1,0,1,3,1,1,0,0,0,0,1,0,0,0,1,0,1,6,3,84,97,82,77,81,1
1,0,1,0,0,1,0,0,0,1,1,1,0,4,0,1,1,1,1,1,0,0,0,0,1,0,1,4,0,77,83,74,86,82,0
1,0,0,1,1,0,0,0,1,0,1,0,1,3,0,0,1,1,1,1,0,0,1,1,1,0,1,4,1,66,60,78,88,73,2
1,0,0,1,0,1,0,0,0,0,1,0,0,4,0,0,0,1,1,1,0,0,1,1,1,0,0,7,0,74,81,70,96,71,2
1,1,1,0,1,1,0,1,1,0,1,0,0,3,0,0,1,0,1,1,0,0,1,1,1,0,1,4,2,87,86,62,94,71,0
0,0,0,1,0,1,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,1,6,3,68,74,70,67,76,3
0,1,0,0,0,1,0,0,1,1,0,1,1,3,1,0,1,1,1,0,1,1,1,0,1,1,1,4,3,90,90,79,76,88,1
0,0,0,0,0,0,1,1,1,0,0,0,1,4,1,0,0,0,0,0,0,0,0,1,1,0,0,7,0,76,89,85,89,78,3
0,0,0,1,0,0,0,0,1,0,0,0,0,3,1,1,0,1,1,0,0,0,1,0,0,0,1,7,2,88,90,80,99,80,2
1,0,0,0,0,1,1,1,0,1,1,0,1,3,1,0,0,0,0,1,1,1,1,0,1,1,1,7,2,53,73,71,53,75,3
0,1,0,1,0,0,0,1,0,0,1,0,0,3,1,1,1,1,0,1,0,0,1,0,1,1,0,4,1,99,99,77,99,72,2
1,1,0,1,0,0,0,1,1,0,0,0,0,4,1,0,1,1,1,1,0,0,1,0,0,1,1,6,1,65,86,60,98,93,2
0,0,0,0,0,1,1,1,0,1,0,1,0,3,1,1,0,1,1,0,1,1,0,1,1,0,0,5,1,75,74,91,81,81,3
1,1,1,1,1,0,1,0,1,0,0,0,0,3,0,0,1,1,1,1,0,1,1,0,0,0,0,4,0,99,95,97,99,95,2
1,1,1,1,1,1,0,0,0,1,1,0,0,3,1,1,1,1,0,1,0,1,1,1,0,0,1,5,3,95,96,67,91,77,0
1,1,0,1,1,1,0,0,0,1,0,0,1,3,0,1,0,1,1,1,0,0,1,1,0,0,0,5,3,84,98,70,89,92,0
1,1,1,1,1,1,0,0,0,0,1,1,0,4,0,0,1,1,1,0,0,1,1,1,0,0,0,5,2,93,84,72,99,88,2
0,1,0,1,0,1,1,1,0,1,1,1,1,4,1,0,1,0,1,0,0,1,1,1,1,0,0,5,0,77,92,87,83,82,1
0,0,0,0,0,0,0,1,1,1,0,0,0,3,0,0,1,0,0,0,1,1,0,1,1,1,1,7,1,72,85,97,60,95,3
1,1,0,1,1,0,0,0,0,0,0,0,0,3,0,1,1,1,1,0,0,0,1,1,1,0,1,7,3,67,94,85,91,78,2
1,0,0,0,0,0,0,0,0,1,0,1,0,3,1,1,0,1,1,0,1,0,1,0,1,1,1,4,2,90,90,80,69,93,1
1,1,1,1,1,0,0,0,1,0,1,0,0,4,0,1,0,1,1,1,0,0,1,1,0,1,0,7,1,76,63,98,86,85,0
0,0,0,0,0,1,1,1,1,0,0,0,0,4,0,1,0,1,1,1,1,1,1,1,1,1,0,7,1,84,98,85,89,77,3
1,1,1,0,0,0,0,0,0,1,0,0,1,3,0,1,0,1,1,0,0,0,1,1,0,0,0,6,0,92,72,70,84,98,0
0,0,0,1,0,0,1,1,1,1,0,0,0,3,0,1,0,1,0,0,1,1,0,1,0,0,1,7,3,77,95,80,55,85,3
0,0,0,0,0,1,1,1,1,0,0,0,0,3,0,1,0,1,1,0,0,0,1,0,0,1,0,7,0,83,82,92,78,90,3
1,1,1,1,1,1,0,0,0,0,1,0,0,3,1,0,1,1,1,1,0,0,1,1,0,0,1,4,0,89,86,78,90,92,0
0,0,0,0,0,0,1,1,0,0,1,1,1,3,0,0,1,1,0,0,1,0,1,1,0,1,0,7,2,77,80,60,52,89,3
1,1,1,0,1,0,1,0,0,0,1,0,1,3,0,0,1,0,1,1,0,1,1,1,1,0,1,7,1,86,60,93,80,71,0
0,0,0,0,0,1,1,0,1,1,0,0,0,4,0,1,0,0,0,0,1,1,0,1,1,0,1,5,1,50,95,87,59,78,3
1,0,0,0,0,0,0,1,0,1,0,1,0,3,1,0,0,1,0,0,0,0,0,1,1,0,0,5,1,88,99,77,82,94,1
1,1,1,0,0,0,0,1,0,1,0,0,1,4,1,0,1,0,1,0,0,1,0,1,1,0,1,6,2,83,91,80,78,93,1
1,1,1,1,1,0,0,0,1,0,1,0,0,4,0,1,1,1,1,0,0,0,1,1,1,0,1,7,3,99,64,96,84,94,0
1,1,1,1,0,0,0,0,0,0,0,0,0,3,1,1,1,0,1,1,0,0,1,1,0,1,1,4,2,76,73,96,98,96,2
1,1,0,0,0,1,1,1,1,1,1,0,0,3,1,0,0,0,1,0,1,1,0,1,0,0,1,6,2,77,94,66,79,92,3
0,0,1,0,0,0,0,1,0,1,0,1,1,4,1,0,0,1,1,0,0,1,0,0,1,0,0,7,1,68,80,72,70,89,1
0,0,1,1,1,1,0,0,0,0,0,0,0,3,1,1,1,0,1,1,0,1,1,0,1,0,1,7,3,75,89,71,98,99,0
0,1,1,0,1,0,0,0,1,1,0,0,0,4,0,1,1,1,1,0,0,0,1,1,0,0,1,4,1,97,69,92,91,99,0
1,1,0,1,0,0,0,0,0,0,0,1,0,4,0,1,0,1,0,0,0,1,0,1,0,0,0,7,2,73,65,94,89,89,2
0,1,0,1,0,0,0,1,1,1,0,1,1,4,1,0,0,0,0,1,0,1,1,0,0,1,1,5,3,69,99,93,67,85,1
1,1,1,1,0,0,1,0,0,0,0,0,0,3,0,1,1,1,1,1,0,1,1,1,0,0,1,4,1,92,95,85,99,88,0
0,0,0,0,1,1,1,1,0,1,1,1,1,4,0,0,1,1,0,1,1,1,0,0,1,1,1,5,2,65,81,83,77,84,1
1,1,1,1,0,1,0,0,0,0,1,0,0,3,1,1,0,1,1,1,0,1,1,0,0,0,1,5,3,88,63,91,91,74,0
1,0,0,1,0,1,0,0,1,1,1,0,1,4,0,0,1,1,1,1,0,0,1,1,1,0,1,5,1,99,65,63,94,98,2
1,1,1,1,0,0,0,0,0,0,1,0,0,4,0,0,1,1,1,1,0,0,1,1,0,0,1,4,1,68,87,64,97,72,2
1,0,0,0,0,0,0,1,1,1,1,1,1,3,0,1,0,1,1,1,1,1,0,0,1,0,1,4,2,85,87,90,84,88,1
1,1,0,1,0,0,0,1,0,0,1,0,0,4,1,1,1,1,1,0,0,0,1,0,0,0,0,5,0,65,84,72,88,94,2
1,1,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,1,0,0,1,1,0,1,0,6,0,83,98,67,93,98,0
0,0,0,0,0,0,1,1,1,0,0,0,0,4,0,0,0,1,0,0,0,1,1,0,1,1,1,6,2,56,72,63,51,79,3
0,1,0,1,0,0,0,1,0,1,0,1,0,3,0,0,0,0,1,0,1,1,1,0,0,1,1,5,2,86,98,75,69,87,1
1,1,0,1,0,1,0,1,1,0,0,0,0,3,0,1,1,1,1,0,0,0,1,1,1,0,1,4,1,69,60,91,95,82,2
0,0,1,0,0,0,0,1,0,1,1,1,0,4,1,0,0,0,1,1,0,1,0,0,0,0,1,6,2,79,80,87,84,93,1
0,0,0,0,0,0,0,1,0,0,1,0,0,3,1,1,0,0,1,0,0,1,1,1,0,1,1,6,2,71,79,85,84,83,3
0,0,0,1,0,0,1,1,1,0,1,0,0,4,0,0,0,0,1,0,1,0,0,1,1,0,1,6,3,61,75,96,64,74,3
0,0,0,1,0,1,0,1,0,1,1,1,0,4,0,0,1,0,1,0,1,0,0,1,1,0,1,7,2,90,97,71,81,95,1
1,1,1,1,1,0,0,1,0,0,0,0,0,3,0,1,1,1,1,1,0,0,0,0,1,1,1,4,0,97,78,73,98,92,0
0,0,0,0,0,0,1,1,0,0,0,0,1,4,1,1,1,1,0,0,0,1,0,0,1,0,1,5,1,62,94,88,58,72,3
1,1,0,0,0,1,0,0,0,0,0,1,1,4,1,0,1,0,1,0,0,1,0,1,1,0,1,4,3,69,82,71,88,87,1
0,0,0,1,0,1,1,1,0,1,0,0,0,3,0,0,1,0,0,0,1,0,0,1,1,1,1,5,3,73,97,82,86,73,3
0,0,0,0,0,1,1,1,1,1,0,0,0,4,0,1,0,0,0,0,1,1,0,0,1,0,1,7,3,61,96,81,61,72,3
0,1,0,0,0,0,1,1,0,0,1,1,0,4,0,0,1,1,1,0,1,1,0,1,1,1,1,4,2,69,89,83,70,87,1
0,0,0,0,0,0,1,0,1,1,1,0,0,3,0,1,0,0,0,0,0,1,1,0,1,1,0,6,3,69,98,79,59,90,3
1,1,1,1,0,0,0,1,0,0,0,0,1,4,0,1,1,1,1,0,1,0,1,1,0,0,1,6,1,76,73,88,85,76,2
1,1,1,1,1,1,0,0,0,0,0,0,0,3,1,0,0,1,0,1,0,1,1,1,0,0,1,6,2,85,80,68,98,88,0
0,1,0,1,0,0,0,1,0,1,1,1,1,4,1,0,0,0,1,0,0,1,1,0,0,0,1,7,2,76,93,85,80,85,1
1,1,1,0,1,0,0,0,0,0,1,0,0,4,0,1,1,1,0,0,0,1,1,0,0,0,1,6,0,95,66,88,98,86,0
0,0,0,0,0,1,1,1,1,0,1,0,0,4,0,0,1,1,1,0,1,0,0,0,0,1,1,7,0,63,98,65,62,77,3
0,0,1,0,0,0,0,1,1,1,1,1,1,4,1,1,0,1,1,0,1,1,0,0,0,0,1,6,3,63,98,98,71,82,1
0,0,0,0,0,1,1,1,0,1,0,0,0,4,1,0,1,1,1,0,1,1,0,1,0,1,1,6,2,61,73,90,63,78,3
0,0,0,0,1,0,0,1,0,0,0,0,0,4,1,0,1,0,1,0,1,1,1,1,1,1,0,7,1,54,82,92,65,91,3
1,1,1,1,0,0,0,0,1,0,0,0,0,3,0,0,1,1,1,1,0,0,0,1,1,0,0,5,2,84,65,97,91,75,0
1,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,1,1,1,1,0,0,1,1,0,0,1,6,2,79,68,65,90,93,2
1,1,1,0,0,0,1,0,0,0,0,0,0,3,1,1,1,0,1,1,0,1,1,1,1,0,1,7,1,78,67,72,96,82,0
0,0,0,0,0,1,1,1,0,1,0,0,0,4,1,0,0,0,0,0,0,1,1,0,1,1,1,5,3,72,96,99,68,75,3
0,0,0,0,0,0,0,0,1,1,0,1,1,3,1,0,0,0,1,0,0,1,0,0,1,1,1,5,1,86,97,95,63,96,1
1,1,1,1,0,0,0,0,0,0,0,0,1,4,0,0,1,1,1,1,0,1,1,1,0,1,1,6,3,99,90,93,89,91,0
1,1,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,1,0,1,0,0,1,1,0,0,7,1,60,92,70,68,88,1
1,1,1,1,0,0,0,0,0,0,0,0,0,4,0,1,1,1,1,1,0,0,1,1,0,1,0,6,2,96,91,76,97,80,0
0,1,1,0,1,1,0,1,1,0,0,0,1,3,0,1,1,1,1,1,0,1,1,0,1,0,0,5,0,80,91,98,99,85,0
1,0,0,0,0,0,0,1,0,1,0,1,1,3,1,0,1,0,1,0,0,0,1,0,1,0,1,4,2,60,92,95,75,81,1
0,1,0,0,1,0,0,0,0,1,0,1,1,3,1,0,0,1,1,0,1,1,0,0,1,0,0,6,0,75,91,79,75,97,1
0,1,0,1,0,0,0,1,0,0,0,0,0,4,0,0,1,1,0,1,0,1,1,1,0,1,1,7,2,77,95,82,88,87,2
1,1,0,1,0,0,1,0,0,0,1,0,0,4,0,1,1,1,1,1,1,0,1,1,0,0,1,5,2,77,97,79,99,99,2
0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,1,1,0,1,1,1,0,0,0,7,1,82,91,78,96,78,0
1,0,0,1,0,1,0,0,0,0,0,0,0,4,0,1,1,1,1,0,0,0,1,1,0,0,0,5,1,69,96,83,87,78,2
1,1,1,1,1,0,0,0,0,0,0,0,1,4,1,1,0,0,1,0,0,0,1,1,0,1,0,7,0,83,64,83,80,80,0
0,0,0,0,0,0,0,0,0,1,1,0,1,3,1,0,0,1,1,0,0,1,1,0,1,1,0,6,0,91,95,79,68,83,1
0,0,0,0,0,0,1,1,1,0,0,0,1,3,1,1,0,1,0,0,0,1,0,1,0,0,0,7,3,75,91,77,65,88,3
0,1,1,0,1,0,1,1,0,0,0,1,0,3,0,1,1,1,1,1,0,1,1,1,0,1,0,4,0,78,70,65,89,90,0
0,0,0,0,0,1,0,1,1,1,1,1,0,4,1,1,0,0,0,0,1,1,0,0,1,0,1,6,1,82,83,69,78,78,3
1,1,1,0,1,1,0,0,0,0,0,1,0,4,0,1,1,1,1,1,1,1,1,1,0,1,0,6,3,84,74,60,86,85,0
0,1,0,0,0,0,1,1,1,1,1,0,1,3,0,1,0,1,0,0,0,0,1,1,1,0,1,7,2,53,78,74,65,85,3
1,1,1,1,1,0,0,0,1,0,0,0,0,3,1,0,1,1,0,0,0,0,1,1,0,0,1,6,0,86,96,73,85,87,2
1,1,1,0,1,0,0,0,1,1,1,0,1,3,1,1,1,1,0,1,0,1,1,0,0,0,0,6,2,99,64,75,90,71,0
0,0,0,1,0,1,1,1,0,1,0,0,0,4,1,1,0,0,0,0,1,1,0,0,1,0,1,6,0,81,79,65,80,85,3
0,0,0,0,0,0,0,1,1,1,1,1,0,4,1,0,0,0,1,0,1,0,1,0,1,1,1,7,0,75,87,76,85,97,1
0,0,0,0,1,0,1,1,1,0,0,0,0,3,1,1,0,1,1,0,1,1,0,0,1,0,0,5,2,59,79,60,58,79,3
1,1,0,0,1,1,0,0,0,0,1,0,0,4,0,1,0,1,1,0,0,1,1,1,0,0,0,7,2,87,71,95,99,85,0
1,1,1,1,0,0,0,1,0,0,1,1,0,3,0,0,1,1,1,0,0,1,0,1,0,0,1,6,1,77,63,90,88,93,0
0,1,0,0,1,0,0,1,1,0,0,0,0,4,1,1,0,0,0,0,1,1,0,1,0,0,1,5,3,62,82,91,68,89,3
0,1,1,0,0,1,1,0,1,0,1,0,0,3,0,1,1,1,1,1,0,1,1,0,0,0,1,5,0,95,69,81,85,80,0
1,1,0,0,0,0,1,1,1,1,0,0,1,4,0,1,0,0,0,1,0,1,1,0,1,1,1,7,0,53,81,84,86,82,3
1,0,0,0,0,1,1,1,0,1,0,1,0,4,1,1,0,1,1,1,1,1,0,0,1,1,0,7,0,72,89,80,85,73,3
1,0,0,1,0,1,0,0,0,0,0,0,0,4,1,0,0,1,1,0,0,1,1,1,1,1,1,4,0,72,89,91,85,78,2
1,1,0,1,0,0,0,1,0,0,0,0,1,4,1,1,1,1,0,1,1,0,1,1,1,0,1,4,2,66,86,83,98,95,2
1,1,1,1,1,0,0,0,0,0,0,0,0,4,1,0,1,1,1,0,0,0,1,0,0,0,1,4,3,82,93,85,95,79,2
0,1,1,0,0,0,1,1,1,1,0,0,0,4,0,1,1,1,0,0,0,1,0,0,1,0,0,7,1,77,86,88,95,89,0
0,1,0,0,1,0,0,1,0,1,0,1,1,4,1,0,0,1,1,0,1,0,0,0,1,0,1,7,3,67,86,91,85,93,1
